"x","y","r","area","estado","angulo"
800,800,6,113.04,1,0
805.326558714836,788.625406721231,6.56,135.125504,1,12.56
785.504769675399,787.242084894594,13.31,556.270154,1,19.31
814.242873685733,800.450609778251,8.25,213.71625,1,14.25
789.665226162725,806.09856128381,6,113.04,1,12
804.926144632602,809.69529391296,4.875,74.6240625,1,10.8750000000001
801.631557085197,776.621217329316,6,113.04,1,23.4356450238802
816.183225956685,788.038863756252,4.3125,58.396640625,1,20.1237566723167
778.33402693358,804.561307554132,5.435,92.7531665,1,22.1409104491715
792.244049848891,769.146278674832,6,113.04,1,31.8136273058829
768.556203758028,797.613343899388,6.56,135.125504,1,31.5342424904939
814.924182515352,815.244930251956,6.56,135.125504,1,21.3339898316872
825.70899295864,791.989486400148,6,113.04,1,26.9280643025226
825.74323197287,808.865136459382,6,113.04,1,27.226910159849
795.233798575061,821.630496169347,10.5,346.185,1,22.1493801393005
812.840772404712,778.882349108041,5.435,92.7531665,1,24.7151899677965
810.577372092404,764.818315404077,8.81,243.714554,1,36.7373342988875
778.950834755394,816.540438286824,6.56,135.125504,1,26.7703839385052
826.160208779566,820.857889702182,6,113.04,1,33.4575564890636
810.79812959236,827.107867800332,6,113.04,1,29.1793779812678
769.573217387035,809.996775895422,4.875,74.6240625,1,32.0269359833239
837.209351245777,800.404013081279,8.25,213.71625,1,37.2115445352844
829.393717427564,774.753958250767,11.625,424.3415625,1,38.7472998829017
778.267984229985,833.021298099345,9.935,309.9312665,1,39.5308314811865
776.191681727376,765.32901817922,10.5,346.185,1,42.0584474200771
796.541468616488,756.153533894151,7.685,185.4459665,1,43.9826560055451
824.55510460368,756.060003989013,7.685,185.4459665,1,50.335637589517
841.543144320579,757.625285617685,9.375,275.9765625,1,59.341800267798
835.680276797487,814.523260278596,5.435,92.7531665,1,38.5228145579365
810.394485822451,747.199264560962,8.81,243.714554,1,53.8141523989409
795.959431212271,741.920429613633,6.56,135.125504,1,58.2199509824022
785.908655774212,748.467332552711,5.435,92.7531665,1,53.4245430146339
827.428006436306,738.103371229498,10.5,346.185,1,67.7014637229016
805.29353021172,732.70039729978,6.56,135.125504,1,67.5074661478995
784.3448330991,737.139769547334,6,113.04,1,64.7803428769666
755.650479994184,806.960349790654,9.375,275.9765625,1,44.8923868150772
758.125624337586,792.926955316069,4.875,74.6240625,1,42.4675322831202
794.531060918538,839.801912866625,7.685,185.4459665,1,40.175882846792
765.91187712084,785.334861231083,6,113.04,1,37.1088455295543
767.494630923275,820.09507170772,5.435,92.7531665,1,38.2153231800087
783.404070128159,848.696298789826,6.56,135.125504,1,51.4466170329891
763.183306875924,830.073517726952,5.435,92.7531665,1,47.5382515566751
765.58871696768,839.519562324586,4.3125,58.396640625,1,52.401643163714
747.308281062798,794.045306546856,6,113.04,1,53.0271215386804
754.786667636106,822.311064862273,6,113.04,1,50.4185386414211
742.061936618921,817.275149300999,7.685,185.4459665,1,60.4586633305904
751.902030267698,839.668771662556,9.375,275.9765625,1,62.3460194205321
821.446374160804,831.27609435495,5.435,92.7531665,1,37.9228300993596
840.337590733887,830.3471173273,11.06,384.096104,1,50.4783989077651
811.731484093667,842.454511549859,9.375,275.9765625,1,44.0455817304877
852.664610831481,811.98032731071,11.06,384.096104,1,54.0100868033283
853.082899366279,790.424385329399,10.5,346.185,1,53.9396570386793
827.15962615174,841.181546221879,6,113.04,1,49.33117717962
862.407207523025,831.839234876483,11.06,384.096104,1,70.0599488177215
771.661331730719,845.644427624306,4.3125,58.396640625,1,53.726100662777
837.553719661128,847.178447098006,6,113.04,1,60.299981185453
824.108385003243,864.74940611957,16.125,816.4490625,1,69.0919663948104
799.812939851505,853.031492600595,6.56,135.125504,1,53.0318225120177
867.171439889259,801.014647409837,7.125,159.4040625,1,67.1791027490139
871.824605818122,785.774166057909,8.81,243.714554,1,73.2198630992753
873.752991076825,815.526966623713,8.81,243.714554,1,75.3696914237558
848.687802568282,844.572411254693,5.435,92.7531665,1,66.0091051597088
846.012575301933,855.690072163058,6,113.04,1,72.2394713674091
846.812997667432,772.068944112079,6,113.04,1,54.5123897258704
858.797571020986,763.368018785811,8.81,243.714554,1,69.2752221623617
854.417561007571,749.220523873906,6,113.04,1,74.4300083410806
867.517537408595,750.030612321323,7.125,159.4040625,1,83.9973664033755
741.8406644079,803.445880631191,4.875,74.6240625,1,58.2613285965824
772.304342124654,857.62468404407,7.685,185.4459665,1,63.9347610954094
844.201743659202,741.913631517729,6.56,135.125504,1,72.9919197306933
788.866092435664,861.244029154809,7.125,159.4040625,1,62.2478514068259
752.298404793963,861.790220806654,12.75,510.44625,1,78.0607044071195
739.961490254836,848.430027520092,5.435,92.7531665,1,77.136827897037
777.563759448142,876.204636396468,11.625,424.3415625,1,79.4388538337426
772.827545388193,747.457901490793,7.685,185.4459665,1,59.1524674496502
760.509499913679,773.373258265279,7.125,159.4040625,1,47.6285940636012
761.007219586463,756.380681211315,7.125,159.4040625,1,58.5071097898984
752.881834280663,784.70715204355,4.875,74.6240625,1,49.5377910223496
743.157994312591,783.993403996042,4.875,74.6240625,1,59.0527283552703
772.004085802753,732.670812043875,7.125,159.4040625,1,72.9176985550886
758.952333880091,742.279619381306,7.125,159.4040625,1,70.8276304323282
747.952069348654,764.501868148471,8.25,213.71625,1,63.0008289630846
800.857301063424,864.980941736812,5.435,92.7531665,1,64.9865967266816
742.594585385679,747.123962906859,9.935,309.9312665,1,78.0465048911054
816.026287066169,726.176477442571,6,113.04,1,75.5430629503095
828.555022120162,719.387272927546,8.25,213.71625,1,85.5207638783759
791.548894949379,721.675452787213,11.06,384.096104,1,78.7791588725392
841.585584147532,729.62911649232,6,113.04,1,81.7399660786752
762.960646349437,847.734418977354,4.3125,58.396640625,1,60.4192723719593
857.065314919748,735.794108707505,7.685,185.4459665,1,85.900213291666
870.424484297698,771.598141060469,5.435,92.7531665,1,75.9359834322155
881.474656194084,774.539726697558,6,113.04,1,85.36009090072
872.433012515686,736.060136149353,7.685,185.4459665,1,96.6170145022954
874.722120658072,761.001464849789,6,113.04,1,84.2868973180391
880.960925174899,747.470426709932,6.56,135.125504,1,96.5092092766916
852.139941638854,721.827119123352,7.125,159.4040625,1,93.9658066461292
861.354117277198,852.247082042074,9.375,275.9765625,1,80.5858876527117
861.508799135843,776.781760512459,4.875,74.6240625,1,65.7451064037039
814.506563982851,713.139757504257,7.125,159.4040625,1,88.0632847729844
771.869102427297,716.17136418983,9.375,275.9765625,1,88.4227774956201
864.921112368059,725.994106337551,4.875,74.6240625,1,98.4460417075461
759.101236423447,726.622756331919,7.125,159.4040625,1,84.0055280943805
875.276872287707,722.673886241441,6,113.04,1,107.916335049062
802.52735741264,709.364547583177,5.435,92.7531665,1,90.6706830805491
784.093346269107,705.089042118352,7.125,159.4040625,1,96.2346692150314
842.519327092316,707.738564344846,9.935,309.9312665,1,101.587724088757
861.237330269294,708.744239275752,8.81,243.714554,1,109.898246045475
825.205071593613,705.536629207138,6,113.04,1,97.7682159783482
810.20482139772,700.14844364725,6.56,135.125504,1,100.371667744567
754.777474028158,711.868241641524,8.25,213.71625,1,99.0569719233874
796.140234857425,699.879617933219,6,113.04,1,100.194753815527
772.098710614058,701.363144172537,5.435,92.7531665,1,102.507127932285
741.538254444799,725.145499070059,10.5,346.185,1,94.9787976489043
734.755476609474,794.470395192451,6.56,135.125504,1,65.4784266898993
731.317993606137,807.921662596136,6.56,135.125504,1,69.1373324664301
728.228016573624,820.67260146112,6.56,135.125504,1,74.6898524307439
736.758928249242,829.890906401986,6,113.04,1,69.9492633393434
732.940760635071,782.613463425242,5.435,92.7531665,1,69.2764984555967
836.419002755597,788.430068482106,3.75,44.15625,1,38.2126559799357
722.25026522671,798.439537199532,6.56,135.125504,1,77.7653926979645
739.739153210203,774.862466173638,4.875,74.6240625,1,65.2936847075955
724.216027598277,833.756300076637,7.125,159.4040625,1,82.9620290726367
719.363552353705,811.77457504546,6,113.04,1,81.4915781324356
715.995999761003,823.524156246803,6,113.04,1,87.2356462879566
730.240388251968,772.66338357669,4.875,74.6240625,1,74.9245889458955
719.475312248676,780.171962912579,8.25,213.71625,1,82.9299487048462
803.61639493255,878.956185062828,8.81,243.714554,1,79.0389617339686
756.731517912616,885.18388678865,11.06,384.096104,1,95.5429542696259
733.413864658692,761.677562146502,6.56,135.125504,1,76.8265752375194
791.086197003522,895.802079662386,12.185,466.2090665,1,96.2158736981487
730.871549366686,859.397844059858,8.81,243.714554,1,91.1419034578588
710.072821957567,803.322597246963,6.56,135.125504,1,89.9885381764861
707.463854462712,836.982489041353,9.935,309.9312665,1,99.6526102347141
722.920826567243,766.222380802004,4.875,74.6240625,1,84.1553714017228
708.670847860026,766.247015003362,9.375,275.9765625,1,97.3667192976623
702.035618235112,817.082233191411,9.375,275.9765625,1,99.4425602314343
736.954018575718,873.513100639927,6.56,135.125504,1,96.8450914576824
729.615229761774,845.096591783542,5.435,92.7531665,1,83.5925742633837
719.33708762886,850.108479581131,6,113.04,1,94.9598081196821
873.61570161637,843.941081229807,5.435,92.7531665,1,85.7326667269533
853.240588258056,865.961850427123,6.56,135.125504,1,84.7674816768438
881.679539720222,830.633701102212,8.25,213.71625,1,87.2351468854551
881.222656216684,798.642766358878,7.125,159.4040625,1,81.2339951378129
889.572803087583,817.439497131776,7.125,159.4040625,1,91.2547155667927
886.605001709577,845.788371972654,7.685,185.4459665,1,97.9642859874043
713.066804926036,791.626073916741,4.875,74.6240625,1,87.3355771940385
