"x","y","r","area","estado","angulo"
500,500,4.875,74.6240625,1,0
504.742367698566,490.213500441343,6,113.04,1,10.875
492.257471608659,491.584984901423,6.56,135.125504,1,11.435
517.584650261467,504.634037136438,13.31,556.270154,1,18.185
488.642907063945,505.363771065381,7.685,185.4459665,1,12.56
497.464352980713,474.161362678206,11.625,424.3415625,1,25.9627557176356
515.740044114609,485.412342930074,6,113.04,1,21.4603990531301
476.431991562261,493.450033506969,9.375,275.9765625,1,24.4612567702717
500.255880071666,510.148377415119,4.875,74.6240625,1,10.1516027685666
529.907614559617,486.942848626151,8.25,213.71625,1,32.6336423135118
504.763976645415,526.020587887569,11.625,424.3415625,1,26.4530993929398
525.189720199146,525.40558766217,8.81,243.714554,1,35.7766109095236
543.057203788184,512.365364113648,13.31,556.270154,1,44.7976006915584
474.957339994266,509.316653429089,6.56,135.125504,1,26.7195593391907
489.472017417245,518.457547297701,5.435,92.7531665,1,21.2489874937522
515.60223243682,472.853099006117,6.56,135.125504,1,31.3110825520976
482.196632143677,480.418095087567,4.875,74.6240625,1,26.4652773842849
479.52123296908,468.72013632304,7.125,159.4040625,1,37.3872942422408
464.913471993538,502.759158436034,5.435,92.7531665,1,35.1948490950508
517.978223951826,540.866438928348,8.25,213.71625,1,44.6461909589882
487.533091934999,529.726965782001,6,113.04,1,32.2353267597129
478.419437914335,521.3900737395,6,113.04,1,30.385126534449
466.705488678116,518.785578914916,6,113.04,1,38.2285555485895
510.4411316128,458.375532280859,8.81,243.714554,1,42.9140250064897
495.238557292269,456.113092441053,6.56,135.125504,1,44.1444446306278
528.705044934489,472.181753602519,6.56,135.125504,1,39.9729213008261
541.550498062522,476.901240750029,7.125,159.4040625,1,47.5394212010592
545.251932223667,491.241236745521,7.685,185.4459665,1,46.0917921513512
471.943514714523,479.336576255561,5.435,92.7531665,1,34.8445612315097
502.523754817873,445.201616967363,6.56,135.125504,1,54.8564683640162
528.50125544787,456.248056767034,9.375,275.9765625,1,52.2164159892792
518.01438524243,448.355580711051,3.75,44.15625,1,54.6961069853735
550.438501243851,459.124316819026,12.75,510.44625,1,64.9219830507151
525.832160722947,437.123412107606,9.935,309.9312665,1,67.9762151977157
458.577059980123,490.001027389667,8.81,243.714554,1,42.6126672851216
482.679254777129,455.980728045577,6,113.04,1,47.304381599098
465.271254431479,468.695404200035,7.125,159.4040625,1,46.7553578423079
453.538316661509,503.927518899345,6,113.04,1,46.6273891972399
488.485947738321,444.210089071654,7.125,159.4040625,1,56.9656700204385
453.412151452292,475.524818635331,6.56,135.125504,1,52.6256794268506
470.119527209386,455.898003054841,6.56,135.125504,1,53.2712754563041
454.194652618969,456.465976891812,9.375,275.9765625,1,63.1928873899678
496.704855069462,434.712554534622,5.435,92.7531665,1,65.3705477681499
476.927784487489,447.421040799106,4.3125,58.396640625,1,57.4184123718604
444.118843554639,484.785964801946,6.56,135.125504,1,57.9152010501435
476.850195355932,435.983803974739,7.125,159.4040625,1,68.0733928095494
444.41704399341,467.589576559429,5.435,92.7531665,1,64.3420589197117
464.220480546675,444.8095023234,6,113.04,1,65.7735892748875
451.962751992497,440.117624693699,7.125,159.4040625,1,76.7689785555274
470.449689495508,529.590216124885,5.435,92.7531665,1,41.8186769425975
453.695536212807,517.051577227952,7.125,159.4040625,1,49.3442970623787
440.147732524088,499.053633749011,8.25,213.71625,1,59.8597488391749
459.939249461392,527.299310873468,4.875,74.6240625,1,48.4779961207433
432.486699873845,487.713977505019,5.435,92.7531665,1,68.6220958778695
439.035437640026,514.949766143115,7.685,185.4459665,1,62.7708003093555
450.787880115194,528.11331046773,4.3125,58.396640625,1,56.676194023695
429.518508809948,506.753323887891,4.875,74.6240625,1,70.8042935414804
455.602287447568,538.488178577157,7.125,159.4040625,1,58.7579506966972
439.966298136782,529.164319380399,6.56,135.125504,1,66.7428114805158
428.605154025313,523.809134558338,6,113.04,1,75.2602080794781
502.647847590455,545.214287317922,7.685,185.4459665,1,45.2917528312816
478.202386382989,547.275571393322,13.875,604.4990625,1,52.0587707304122
442.804247262408,541.399499998615,6,113.04,1,70.6064638071832
450.71385143123,551.873457554981,7.125,159.4040625,1,71.5540358012823
431.87909920595,538.023057352208,5.435,92.7531665,1,78.0141654791103
510.02283728187,435.126034492976,6,113.04,1,65.6436491047331
536.426500193813,445.785928842137,3.75,44.15625,1,65.3150474843255
516.004576211269,426.04394088079,4.875,74.6240625,1,75.6679928380975
544.554934374679,436.210848802402,8.81,243.714554,1,77.8087269375484
503.168465470036,425.973067101735,5.435,92.7531665,1,74.0947094451357
487.337343856535,425.526470838308,7.685,185.4459665,1,75.5423682869755
554.725358501043,480.602899489769,6.56,135.125504,1,58.061281171463
560.938005778857,494.046824281341,8.25,213.71625,1,61.2281050616569
567.588479322035,472.189991387063,8.81,243.714554,1,73.0862443700368
569.114383708165,457.458809635269,6,113.04,1,81.1575684271513
564.279687316629,446.475835957723,6,113.04,1,83.6463647623024
576.616422832524,487.321436657473,8.81,243.714554,1,77.6583686158976
582.127782904896,463.265180390442,8.25,213.71625,1,89.9689929732484
561.219759875897,507.728923521911,5.435,92.7531665,1,61.7057149546944
562.280797341493,520.80594915837,7.685,185.4459665,1,65.6641853514744
572.411010162879,503.411986874923,6.56,135.125504,1,72.4913515341192
438.861162653213,457.595007657587,6,113.04,1,74.4052471783874
526.076861442833,420.630227255744,6.56,135.125504,1,83.5437821036587
472.412460894393,421.854309544687,7.685,185.4459665,1,82.8723189650262
510.348243142265,411.747209743482,10.5,346.185,1,88.8574201977104
539.142308202284,421.825426392271,6.56,135.125504,1,87.4264505178659
552.219201803955,422.888089899962,6.56,135.125504,1,93.1294352840094
533.761478068058,408.635783028381,7.685,185.4459665,1,97.4025540947313
559.349522843631,435.535384492212,6,113.04,1,87.6244972272801
577.380985661471,447.264256327468,7.125,159.4040625,1,93.6422746553916
573.672045015892,431.766902221442,8.81,243.714554,1,100.415764943966
589.586072156683,437.914043033409,8.25,213.71625,1,108.996928291213
434.393485493587,475.158055600862,7.125,159.4040625,1,70.1522412130226
422.895519744204,481.487542833333,6,113.04,1,79.2957246379916
546.439376539146,413.021335372344,4.875,74.6240625,1,98.5997149780613
464.114717634616,432.809968407184,6,113.04,1,76.1725267789309
463.328210752559,478.984377600027,3.1875,31.902890625,1,42.2667305509548
430.432834875439,438.979086625568,14.435,654.2793665,1,92.5372483517745
522.66459529104,401.636240712406,5.435,92.7531665,1,100.941136415707
422.562393573556,496.295500939589,7.685,185.4459665,1,77.5261646306934
418.452093754899,513.810241262311,8.25,213.71625,1,82.7090308048823
482.740525787196,412.043545019429,6.56,135.125504,1,89.6338519915981
556.150369837886,412.150066669917,4.875,74.6240625,1,104.261569233498
456.515398199213,420.755390682572,8.25,213.71625,1,90.3914747066601
428.403182806922,463.479789517143,6,113.04,1,80.3730676650534
418.25395070609,456.080689047259,6.56,135.125504,1,92.7972114329196
545.489763746694,402.755161034042,5.435,92.7531665,1,107.358638735992
493.159782655416,394.464343919434,13.875,604.4990625,1,105.757095637487
469.51137909862,406.760581562037,7.685,185.4459665,1,98.0976307314183
507.93582286522,482.87852640604,2,12.56,1,18.8711987583415
495.590007094389,416.058252976293,4.875,74.6240625,1,84.0575096634417
409.70570103804,486.881167078545,8.25,213.71625,1,91.2423377728392
414.081164793834,470.290684041293,8.25,213.71625,1,90.9103387845336
410.48005569452,445.511821730981,6.56,135.125504,1,104.798769074511
442.358904214309,422.385169212116,6,113.04,1,96.6775976201682
429.835699067837,416.867148021563,7.685,185.4459665,1,108.784650587148
417.628558971058,423.053015435079,6,113.04,1,112.720418429043
446.29885556317,411.650365610344,5.435,92.7531665,1,103.389897043237
494.934766601447,554.403867716776,4.3125,58.396640625,1,54.6391563983771
436.738355014121,404.406274621707,6.56,135.125504,1,114.630694222882
461.930875906806,558.688440087191,6,113.04,1,69.9542079441311
489.983572067638,565.33207337637,7.685,185.4459665,1,66.0954509794709
455.430236614217,408.239847123284,4.3125,58.396640625,1,102.011712387466
436.501767725277,552.912291870444,7.125,159.4040625,1,82.6543170862699
421.413505574806,533.41539254802,6,113.04,1,85.3956999220646
410.209898014022,502.185753773864,6,113.04,1,89.8167018667035
444.459573778256,564.045689726587,6.56,135.125504,1,84.7737537062464
422.740927825323,547.437313765663,7.685,185.4459665,1,90.6601509517487
403.088777315864,513.210964202797,7.125,159.4040625,1,97.8075388571957
402.288651767944,476.052824401802,4.875,74.6240625,1,100.60305558211
399.482306403628,496.808135505465,6,113.04,1,100.568358467689
410.897035935049,526.548263139302,6.56,135.125504,1,92.9739129050379
424.648322026251,564.39035028902,9.375,275.9765625,1,99.1160561352306
410.849782913075,539.108174251723,6,113.04,1,97.3509655830341
399.683043524331,533.358606318053,6.56,135.125504,1,105.71796617427
495.1786088568,537.313545011679,3.1875,31.902890625,1,37.6237485359219
471.658001013368,566.63429669056,6.56,135.125504,1,72.4113140469345
455.68681037589,568.268151494411,5.435,92.7531665,1,81.3891840672097
