"x","y","r","area","estado","angulo"
600,600,11.625,424.3415625,1,0
616.086226507955,589.317799068789,7.685,185.4459665,1,19.31
603.462939686347,581.572559897568,7.125,159.4040625,1,18.75
616.39322877617,601.874046502131,4.875,74.6240625,1,16.5
584.734136490618,582.463868405121,11.625,424.3415625,1,23.25
614.564680773933,618.835768472601,12.185,466.2090665,1,23.8100000000001
581.819708807944,600.413808134336,6.56,135.125504,1,18.185
597.06208410995,616.805125712799,5.435,92.7531665,1,17.06
587.670823914406,608.209846119168,3.1875,31.902890625,1,14.8124999999999
614.842616935986,576.256871259766,5.435,92.7531665,1,28.0007042747808
627.222228039329,598.200900717045,6.56,135.125504,1,27.2816139122151
625.764807698698,579.642868002668,6,113.04,1,32.8365366460546
597.222015332597,570.026283952019,6,113.04,1,30.102173551711
568.502676818895,593.933626115083,8.25,213.71625,1,32.0761945948482
596.918895368563,632.174458716685,9.935,309.9312665,1,32.3216490832624
579.358478843326,613.30088488049,6.56,135.125504,1,24.5557719134522
622.775584169835,568.021140820596,6,113.04,1,39.2603447347753
638.999936052852,587.467317021549,9.375,275.9765625,1,40.9641691575073
607.095747363593,571.322275346389,3.75,44.15625,1,29.5425375002942
639.99981321214,604.49799069191,7.685,185.4459665,1,40.2519189265634
634.95656910599,571.083363213756,6.56,135.125504,1,45.3666574335101
612.19540394627,563.683052366349,5.435,92.7531665,1,38.3099016291874
632.052987224632,553.704248959622,11.06,384.096104,1,56.3088852173008
648.972829742688,573.625893993146,7.685,185.4459665,1,55.6231203787341
656.624408790881,587.603646425825,8.25,213.71625,1,57.9654487850542
585.381483413146,563.164722259193,7.685,185.4459665,1,39.630022879662
573.814435929176,569.356475847925,5.435,92.7531665,1,40.3076833639202
601.244243506796,557.532793426362,7.125,159.4040625,1,42.4854301622599
566.857709297718,579.128066280151,6.56,135.125504,1,39.1669382285663
587.874259126026,620.060525582981,4.3125,58.396640625,1,23.4405264106465
613.660354068803,551.777845684461,6.56,135.125504,1,50.1196711892323
572.776526823036,605.365268483348,3.75,44.15625,1,27.7471367480557
572.331505913111,557.453495399001,6.56,135.125504,1,50.7518533533409
587.632840637567,542.290781192685,13.31,556.270154,1,59.0194931022488
562.94638521039,565.800537353812,6,113.04,1,50.423938900732
553.887054871949,586.276368439914,8.25,213.71625,1,48.111763338914
563.192630165932,607.157313367259,6,113.04,1,37.4967946461964
579.347621881177,625.860880188068,6,113.04,1,33.0954052107609
549.086161136832,602.646921861961,8.81,243.714554,1,50.9825968652828
538.410777613787,590.072296156363,7.685,185.4459665,1,62.3842257124776
567.232829248794,619.645003961233,7.125,159.4040625,1,38.204890520397
553.069466895697,618.076033963161,7.125,159.4040625,1,50.2913306772796
539.135210051856,615.092917101572,7.125,159.4040625,1,62.7082036265317
558.241574327819,636.098569986446,11.625,424.3415625,1,55.1984861176952
612.149552863076,636.859679873132,6,113.04,1,38.8104062736078
623.903049845597,634.439905362586,6,113.04,1,41.9221048291348
581.928753511654,637.579999587842,6,113.04,1,41.6992364278382
604.389975902819,648.132132596379,7.685,185.4459665,1,48.3319157152162
590.042294046377,647.167703170629,6.56,135.125504,1,48.2073451898296
618.625812264351,647.621262664126,6.56,135.125504,1,51.1341914987663
594.68023805128,664.166346510831,11.06,384.096104,1,64.3864884252828
577.584403168723,648.766000664986,6,113.04,1,53.6710518078393
613.005437578439,659.476463564573,6.56,135.125504,1,60.8817799079055
546.215455255302,626.519264946223,3.75,44.15625,1,59.9670631820704
650.224131877755,558.306914165273,7.685,185.4459665,1,65.2746262286964
620.176554598671,538.478400934602,8.25,213.71625,1,64.7456601405589
657.044373333669,605.223642305018,9.375,275.9765625,1,57.2830425864562
604.451625108224,547.141531315202,3.75,44.15625,1,53.0455905594981
646.671937644743,615.794767026594,5.435,92.7531665,1,49.2721465834314
663.200239881249,574.33358442631,6.56,135.125504,1,68.2131600898881
670.058757690237,595.080871489333,7.125,159.4040625,1,70.2312420109726
661.309853931297,627.504012595282,13.31,556.270154,1,67.1964946847555
633.855407744063,617.973241392504,7.125,159.4040625,1,38.3304844695442
671.301199815766,610.979814962208,6,113.04,1,72.1416483854652
648.585421979239,540.763281990933,9.935,309.9312665,1,76.6128709120496
643.848746276658,625.124469419981,4.3125,58.396640625,1,50.5366353615898
643.340765966241,635.985096117102,6.56,135.125504,1,56.3324874037847
605.568250461718,521.861750392381,13.875,604.4990625,1,78.336399361644
662.024541411738,550.327543273387,6.56,135.125504,1,79.4631782311383
633.976781604226,533.103474461137,6.56,135.125504,1,75.0304392720252
643.980106836371,525.508273061573,6,113.04,1,86.5058794510971
672.931679321604,582.274156598308,6,113.04,1,75.0548824059476
669.151396397084,562.010315333897,7.125,159.4040625,1,78.8995042107146
687.126843764379,590.685298402045,10.5,346.185,1,87.6233448927932
674.581720786523,550.061373873439,6,113.04,1,89.7568908490449
668.66156570885,537.723181588655,7.685,185.4459665,1,92.6974256224542
680.019206969503,571.227320995282,7.125,159.4040625,1,85.0349371795896
626.392836314538,589.053423777098,2.625,21.6365625,1,28.5728776942361
566.73927568124,544.352083794378,7.685,185.4459665,1,64.8302889106353
571.366322680247,530.87950196798,6.56,135.125504,1,74.8166473790839
624.659893816079,525.548633169416,5.435,92.7531665,1,78.4290532007276
557.987706471099,554.872980208663,6,113.04,1,61.6561491078239
551.003503751739,564.63110053867,6,113.04,1,60.4285999648469
553.060752999481,543.931082316226,6,113.04,1,73.1232961456572
626.690600056153,608.497185080226,3.75,44.15625,1,28.0105388317528
546.153007325466,574.986384668944,5.435,92.7531665,1,59.3732226851575
537.188370058214,552.805860328424,12.185,466.2090665,1,78.5658174735304
582.669364682517,521.30989688235,8.25,213.71625,1,80.5759470882839
557.121332967255,530.862382483216,7.685,185.4459665,1,81.3547186240729
565.519171552495,516.665152750052,8.81,243.714554,1,90.1866081887909
544.322412448957,535.706642856721,6,113.04,1,85.0507467824783
589.129718762251,503.112646398707,11.06,384.096104,1,97.4952424585415
534.247543741893,576.449245516807,6.56,135.125504,1,69.8428488873551
521.761759723115,586.350226399347,9.375,275.9765625,1,79.4200136047119
531.406159346217,603.121105409533,7.125,159.4040625,1,68.6648110360323
536.573306668339,627.965456713223,6,113.04,1,69.3181952748893
592.205647611174,611.175361105522,2,12.56,1,13.625
525.887944460516,620.34386504956,7.125,159.4040625,1,76.8535595886249
564.717002091753,654.889111763469,8.25,213.71625,1,65.2510883554906
521.297246392207,568.171160076639,8.81,243.714554,1,84.895220574046
518.400747950949,601.353366899501,6,113.04,1,81.6104744314672
680.768912494439,559.00476717629,4.875,74.6240625,1,90.5771844329715
525.909691194105,633.468847033532,6,113.04,1,81.2990626065692
508.098654836461,577.099844523107,7.125,159.4040625,1,94.7115323692625
508.643128523053,594.36846438763,6,113.04,1,91.5302800138228
541.332525757497,638.363007321967,5.435,92.7531665,1,70.0970246499809
546.245297407065,647.427265411806,4.875,74.6240625,1,71.6862159365161
516.56743263952,627.90217566733,4.875,74.6240625,1,87.9745685032413
531.44888473185,644.113908562307,6,113.04,1,81.5186624838188
517.768488454859,644.468848986191,7.685,185.4459665,1,93.485293074126
511.87345190465,614.020525472913,8.25,213.71625,1,89.2348789080738
