"x","y","r","area","estado","angulo"
300,300,6,113.04,1,0
297.87376276179,288.18987234587,6,113.04,1,12
284.408203302613,296.710607845307,9.935,309.9312665,1,15.935
310.425465330513,292.026588080234,7.125,159.4040625,1,13.125
293.284325126477,310.613826406774,6.56,135.125504,1,12.56
310.103807120234,304.022276305415,4.875,74.6240625,1,10.875
286.361937262853,276.369217808915,10.5,346.185,1,27.2838894255352
306.239724242252,279.586925844384,6,113.04,1,21.3454387423178
279.835712025823,313.146420071165,7.125,159.4040625,1,24.071287256669
265.74479508718,303.529265615285,9.935,309.9312665,1,34.4365326274663
321.03612180073,300.66911052863,6.56,135.125504,1,21.0467605420571
315.562524361635,282.441378144569,3.75,44.15625,1,23.4626802810016
306.455121850221,316.040624602931,7.685,185.4459665,1,17.2907557889571
289.234687438093,323.093202777123,6.56,135.125504,1,25.4791673541515
322.476633024913,288.487809025045,5.435,92.7531665,1,25.2533081630994
315.502258171622,310.010651084582,3.1875,31.902890625,1,18.4535401361606
315.763975386489,273.258587583711,5.435,92.7531665,1,31.0420047355821
317.879728520287,316.528054017593,3.75,44.15625,1,24.3487425048536
315.285980730943,324.161950706393,4.3125,58.396640625,1,28.591276096826
329.330333006574,312.938672887283,8.25,213.71625,1,32.0574124089989
301.614136633097,331.222491653053,8.25,213.71625,1,31.2641875329469
288.05233612475,335.597427877937,6,113.04,1,37.5489486350935
318.469062669986,338.049327910867,9.935,309.9312665,1,42.294888939168
277.45101257131,328.86203338947,6.56,135.125504,1,36.6261355514618
297.071903936657,349.413990275525,10.5,346.185,1,49.5006684955447
321.735126965326,321.605112992039,2.625,21.6365625,1,30.6463154652822
268.607586596835,319.943097520546,6,113.04,1,37.191541484445
276.911585673644,342.536397858141,7.125,159.4040625,1,48.3985538921523
266.645515248109,330.067223767907,4.3125,58.396640625,1,44.9061198298577
248.178161464634,320.420395925932,14.435,654.2793665,1,55.7000495417856
279.873298527136,358.193743800972,8.81,243.714554,1,61.5759362880575
270.557923855386,287.752104385816,6.56,135.125504,1,31.8880352903909
263.388068554664,340.440280081712,6.56,135.125504,1,54.5513499122181
332.082500891035,294.69156011117,6,113.04,1,32.5187084226389
332.977683020008,281.597123355205,7.125,159.4040625,1,37.76497644871
333.208459022665,328.394557320188,7.685,185.4459665,1,43.6927068979414
340.106316115154,303.61447383087,6,113.04,1,40.2688591023226
336.832964698327,345.637740280624,9.935,309.9312665,1,58.6470001482594
343.169826907891,318.211670948673,6.56,135.125504,1,46.8540170529696
358.613811708298,306.620319280951,12.75,510.44625,1,58.9865031202689
343.332702146494,292.644074650495,5.435,92.7531665,1,43.9526189556921
346.767732904453,330.245318460541,6,113.04,1,55.6956024278563
313.160809754842,353.074196495612,6,113.04,1,54.6815987975661
293.906535379557,367.894870717152,8.25,213.71625,1,68.1677620344058
262.41944710988,355.779728327874,8.81,243.714554,1,67.2582786566725
306.428114586359,361.614479908256,4.875,74.6240625,1,61.948888541283
269.711661732352,367.360005997248,4.875,74.6240625,1,73.8563053703936
252.52658002154,345.530279280612,5.435,92.7531665,1,65.7778985360719
319.608094182814,367.032102803681,9.375,275.9765625,1,69.8411065474006
354.038604415673,341.839008661135,7.685,185.4459665,1,68.3423251941288
323.342582810284,351.437384442422,4.3125,58.396640625,1,56.4861105983805
247.055326127989,356.204800620339,6.56,135.125504,1,77.2147531511027
280.982766346496,372.395472785775,5.435,92.7531665,1,74.8515841897006
306.129193826272,370.797115838597,4.3125,58.396640625,1,71.0619351553544
288.746984966001,382.971450718266,7.685,185.4459665,1,83.7310693927228
269.94321372895,380.482963311546,8.25,213.71625,1,85.9122679502247
311.095112994068,379.835218685374,6,113.04,1,80.6025041477784
250.636860210099,300.703101474637,5.435,92.7531665,1,49.3681468317474
256.284666041878,291.415518942755,5.435,92.7531665,1,44.5502383617907
238.808096307066,341.693193201865,8.81,243.714554,1,74.0457388168513
237.521106055083,301.036857291365,7.685,185.4459665,1,62.4874968423507
227.919765150908,329.302500338515,7.685,185.4459665,1,77.8087191900039
258.779112194815,370.712405974772,6.56,135.125504,1,81.8498989015177
233.935490065958,356.270388008106,6.56,135.125504,1,86.7806201833564
221.120167726474,311.229272213312,11.625,424.3415625,1,79.6751184118372
221.406204821653,344.456989997925,8.81,243.714554,1,90.2962269433866
225.665958753401,294.200578518859,6,113.04,1,74.5599287658392
235.337573637154,288.099833438103,5.435,92.7531665,1,65.7483334186608
246.547082066393,291.855080736344,4.3125,58.396640625,1,54.0699005494592
203.134537293851,330.087710588244,14.435,654.2793665,1,101.430706365076
213.125226647409,294.896019562898,6.56,135.125504,1,87.0245761918233
249.729530667836,282.045917818482,6,113.04,1,53.3804191989605
278.174365133359,394.127462993018,7.685,185.4459665,1,96.6247257529556
255.906551222635,382.939506753825,6,113.04,1,93.9318583104256
262.759896514374,392.789971631799,6,113.04,1,99.984019438359
246.95479914312,374.947877714204,6,113.04,1,91.8203556288583
300.021214679546,378.868799061564,4.3125,58.396640625,1,78.8688019148003
301.322400966242,389.663157333241,6.56,135.125504,1,89.6729085470133
268.377634974811,273.674946810608,7.685,185.4459665,1,41.1458672919969
276.852678146094,261.529587892697,7.125,159.4040625,1,44.8973397509703
290.428050756354,259.800864811168,6.56,135.125504,1,41.3230284738781
252.361605620153,266.329798499598,9.935,309.9312665,1,58.3360873573769
300.987853982961,267.587067724997,6.56,135.125504,1,32.4279822708036
238.179494061174,275.811956045678,7.125,159.4040625,1,66.3840072974552
282.856563059841,250.497499878975,5.435,92.7531665,1,52.386973078746
264.31715092084,252.627274587442,8.25,213.71625,1,59.3080165864592
326.739420605566,270.049408990511,6,113.04,1,40.1501496403065
318.03879094392,262.62928308249,5.435,92.7531665,1,41.4966078330159
