"x","y","r","area","estado","angulo"
400,400,8.81,243.714554,1,0
400.317214582074,417.057050592319,8.25,213.71625,1,17.06
411.921757192823,408.786797222844,6,113.04,1,14.81
390.572814458565,409.128426973874,4.3125,58.396640625,1,13.1225
414.032429958034,397.548279283267,5.435,92.7531665,1,14.245
385.193676752054,400.329987692707,6,113.04,1,14.81
408.20196811663,389.045231905066,4.875,74.6240625,1,13.685
389.567158435825,387.955082320878,7.125,159.4040625,1,15.935
414.575043668334,421.063346855329,6.56,135.125504,1,25.6143803103203
385.610419178292,418.802406988963,6.56,135.125504,1,23.6767933809257
425.613886583915,404.838621348139,8.25,213.71625,1,26.0669032008852
421.376482426122,385.342341451786,8.81,243.714554,1,25.9191233460998
375.705918682655,391.260915423916,7.125,159.4040625,1,25.8180941643978
404.422405058269,438.797865575988,13.875,604.4990625,1,39.0490978097046
378.195692773633,409.373628842032,5.435,92.7531665,1,23.7337888102588
400.51674642924,383.045242937103,4.875,74.6240625,1,16.9626299238645
380.236967896456,379.546685059862,5.435,92.7531665,1,28.4414403637754
393.086097704736,375.89810648024,5.435,92.7531665,1,25.0739569311726
427.603288114536,419.514396678593,6.56,135.125504,1,33.8046327071239
371.485458525043,420.647809802485,7.685,185.4459665,1,35.2052712696073
422.274754088361,430.260872851363,5.435,92.7531665,1,37.5750594866237
437.452622861826,392.554976801748,8.81,243.714554,1,38.185433474725
437.814541966839,412.201128273577,6,113.04,1,39.7342058598146
409.230810600229,367.528968500609,12.75,510.44625,1,33.7576028617514
362.634244925961,403.903129241066,11.06,384.096104,1,37.5690573494407
367.121751223306,379.192437101034,7.685,185.4459665,1,38.9093037256718
383.939862041156,368.1375396075,6.56,135.125504,1,35.6811492741014
423.091437574185,440.53847607799,4.875,74.6240625,1,46.6538587039513
419.901327243841,450.34252096162,5.435,92.7531665,1,54.1334669390169
434.256610069064,430.822257084939,6.56,135.125504,1,46.0817411263281
446.693300405864,404.128480097082,6,113.04,1,46.8754589385984
452.810751187258,393.158958870647,6.56,135.125504,1,53.2519979408845
447.681637106916,381.08309083763,6.56,135.125504,1,51.297056148019
444.610226609202,422.763905855328,6.56,135.125504,1,50.0826090366171
434.810706850767,445.056476478938,7.685,185.4459665,1,56.9374339441733
392.619309303346,424.738709223092,2.625,21.6365625,1,25.8162415774326
387.375074287151,430.100425281866,4.875,74.6240625,1,32.640838705587
446.412155216593,435.759576414936,6.56,135.125504,1,58.5904041394563
459.793914870809,404.928183567658,7.125,159.4040625,1,59.996660314172
458.663260370453,427.438126871193,8.25,213.71625,1,64.7628668566427
450.769156551438,451.087353956646,9.375,275.9765625,1,72.0237807341169
356.681953965945,421.086390204204,7.125,159.4040625,1,48.1776811817717
375.374365131705,436.677826346602,8.81,243.714554,1,44.1778772484381
346.120989147861,411.51933621088,7.125,159.4040625,1,55.0966688389075
346.09234312902,397.83436619244,6.56,135.125504,1,53.9511393680226
354.776643261224,388.760418252662,6,113.04,1,46.5991436893182
361.729203109862,432.587645617385,5.435,92.7531665,1,50.2653811433922
344.001134517334,424.472013206213,6,113.04,1,61.1126203472797
362.187659025589,444.573881188795,6.56,135.125504,1,58.4517237915012
373.873792593311,453.671704128233,8.25,213.71625,1,59.6928013874864
336.601687087356,404.212976769895,4.875,74.6240625,1,63.5381401477352
346.270947279112,440.244526481734,9.935,309.9312665,1,67.1299710861172
