"x","y","r","area","estado","angulo"
200,200,3.75,44.15625,1,0
206.426347084683,208.062143830718,6.56,135.125504,1,10.31
210.605524114072,193.271221636445,8.81,243.714554,1,12.56
193.308174287969,207.843186128086,6.56,135.125504,1,10.31
196.46844612897,191.521064202625,5.435,92.7531665,1,9.18500000000001
222.336171787021,207.166765172886,9.375,275.9765625,1,23.4577725528787
199.688510722821,218.661915581127,6,113.04,1,18.6645149609333
210.563341622358,218.72256132701,4.875,74.6240625,1,21.4969413841664
201.767029474549,181.387740980209,6,113.04,1,18.6959508713443
214.835970131529,177.327936169096,7.685,185.4459665,1,27.094805555608
186.568809271332,197.244386235054,6,113.04,1,13.7109551677269
187.151968660381,219.429192008926,6.56,135.125504,1,23.2930335384539
187.518720623109,181.168207670742,8.25,213.71625,1,22.5924486768543
181.899615263421,207.066007909528,4.875,74.6240625,1,19.4307075370326
206.144117012595,227.413530999519,4.875,74.6240625,1,28.093626603307
173.503305381768,198.492678312968,7.125,159.4040625,1,26.5395336123313
196.882681451776,170.426758159657,6,113.04,1,29.7370864053374
175.606402773324,186.678408070518,4.875,74.6240625,1,27.7941072386388
173.889640637422,175.373013218115,6.56,135.125504,1,35.8920512648424
172.763066226919,210.469825134879,4.875,74.6240625,1,29.179921173885
164.296834257457,188.367456614791,6.56,135.125504,1,37.5503942675479
162.170049629418,206.163176279322,6.56,135.125504,1,38.3287083905871
173.365763612039,223.015356445349,7.685,185.4459665,1,35.2006985765377
194.610746176633,229.534647860249,6,113.04,1,30.0223163830109
182.525044950476,234.653383140771,7.125,159.4040625,1,38.8101921804567
170.540053653726,235.253369487975,4.875,74.6240625,1,45.9422300175019
157.546565885191,229.402576754599,9.375,275.9765625,1,51.6411230314611
195.469171230469,244.885665136865,9.375,275.9765625,1,45.1137600308106
174.722407700389,245.896073074393,6.56,135.125504,1,52.3966238999745
184.923914587357,166.587292691331,6.56,135.125504,1,36.65647775038
195.734137588288,155.661361212956,8.81,243.714554,1,44.5433774157685
171.29483460167,160.792098238704,8.25,213.71625,1,48.5926545999385
148.169557767828,195.465016267734,11.06,384.096104,1,52.0284616285588
220.775095211936,222.462309129435,6,113.04,1,30.5967304215873
232.880599181158,219.114119521434,6.56,135.125504,1,38.0326618525662
209.147893199213,237.865466400233,6,113.04,1,38.9548135111876
210.434550171675,250.359389476482,6.56,135.125504,1,51.4290574065788
219.858619583529,233.860523788869,5.435,92.7531665,1,39.2542971280837
207.851308354605,165.559600481244,6,113.04,1,35.3239884765383
220.857459495852,163.79731290794,7.125,159.4040625,1,41.781193966984
209.391638237559,154.79423895217,4.875,74.6240625,1,46.1710266368285
238.598918452226,178.824060197333,16.125,816.4490625,1,44.0260937650366
161.930873773003,171.533547749789,6,113.04,1,47.5352214194966
181.033620277262,148.179395175328,7.685,185.4459665,1,55.1824124534431
206.945607736006,137.910503145617,12.185,466.2090665,1,62.476772375443
166.870038641918,146.658546642783,6.56,135.125504,1,62.7925551785256
222.528571992347,194.605738606121,3.1875,31.902890625,1,23.1653752829488
157.380859832553,155.71889351936,6.56,135.125504,1,61.4589903900337
